subject_id,trial_number,trial_id,target_sentence,target_side,other_side,trial_type,date_stamp,time_stamp,side_chosen,accuracy,rt,play_counter,order,sentence_type,animacy
17yCXAcVORBqpufI4fbQdvBdb,1,7doup,Bob_the_builder_will_throw_the_penguin_the_dog,left,right,training,7/18/2019,9:59,left,1,2839.441999999999,1,Post,DO,NonPred
17yCXAcVORBqpufI4fbQdvBdb,2,8doup,Chase_will_give_the_kitten_the_deer,right,left,training,7/18/2019,9:59,right,1,6313.441999999999,1,Post,DO,NonPred
17yCXAcVORBqpufI4fbQdvBdb,3,1doup,The_boy_will_throw_the_bear_the_dinosaur,left,right,training,7/18/2019,9:59,left,1,4662.441999999999,1,Post,DO,NonPred
17yCXAcVORBqpufI4fbQdvBdb,4,4doup,George_will_send_the_donkey_the_fox,left,right,training,7/18/2019,9:59,left,1,4535.441999999999,1,Post,DO,NonPred
17yCXAcVORBqpufI4fbQdvBdb,5,2doup,Tigger_will_give_the_zebra_the_butterfly,left,right,training,7/18/2019,9:59,left,1,1874.441999999999,1,Post,DO,NonPred
17yCXAcVORBqpufI4fbQdvBdb,6,11doup,Marshall_will_pass_the_bee_the_goat,right,left,training,7/18/2019,9:59,right,1,4437.441999999999,1,Post,DO,NonPred
17yCXAcVORBqpufI4fbQdvBdb,7,10doup,Boots_will_send_the_caterpillar_to_the_pig,left,right,training,7/18/2019,9:59,left,1,6102.441999999999,1,Post,DO,NonPred
17yCXAcVORBqpufI4fbQdvBdb,8,9doup,Dora_the_explorer_will_bring_the_hippo_the_cow,right,left,training,7/18/2019,9:59,right,1,5737.441999999999,1,Post,DO,NonPred
17yCXAcVORBqpufI4fbQdvBdb,9,5doup,The_girl_will_pass_the_sheep_the_bird,right,left,training,7/18/2019,9:59,right,1,6678.441999999999,1,Post,DO,NonPred
17yCXAcVORBqpufI4fbQdvBdb,10,12doup,Winnie_the_pooh_will_show_the_duck_the_owl,left,right,training,7/18/2019,9:59,left,1,5205.441999999999,1,Post,DO,NonPred
17yCXAcVORBqpufI4fbQdvBdb,11,6doup,Piglet_will_show_the_fish_the_ant,right,left,training,7/18/2019,9:59,right,1,3765.441999999999,1,Post,DO,NonPred
17yCXAcVORBqpufI4fbQdvBdb,12,3doup,Rebecca_Rabbit_will_bring_the_chicken_the_frog,right,left,training,7/18/2019,9:59,right,1,1313.441999999999,1,Post,DO,NonPred
