subject_id,trial_number,trial_id,target_sentence,target_side,other_side,trial_type,date_stamp,time_stamp,side_chosen,accuracy,rt,play_counter,order,sentence_type,animacy
kYyYeL2XWRmISezkKv8fgKLPi,1,3poup,Rebecca_Rabbit_will_bring_the_frog_to_the_chicken,left,right,training,7/8/2019,9:39,right,0,7826.435000000001,1,Pre,PO,NonPred
kYyYeL2XWRmISezkKv8fgKLPi,2,2poup,Tigger_will_give_the_butterfly_to_the_zebra,left,right,training,7/8/2019,9:39,left,1,6528.435000000001,1,Pre,PO,NonPred
kYyYeL2XWRmISezkKv8fgKLPi,3,1poup,The_boy_will_throw_the_dinosaur_to_the_bear,left,right,training,7/8/2019,9:39,left,1,4006.4350000000013,1,Pre,PO,NonPred
kYyYeL2XWRmISezkKv8fgKLPi,4,11poup,Marshall_will_pass_the_goat_to_the_bee,right,left,training,7/8/2019,9:39,right,1,2995.4350000000013,1,Pre,PO,NonPred
kYyYeL2XWRmISezkKv8fgKLPi,5,10poup,Boots_will_send_the_pig_to_the_caterpillar,right,left,training,7/8/2019,9:39,right,1,3876.4350000000013,1,Pre,PO,NonPred
kYyYeL2XWRmISezkKv8fgKLPi,6,4poup,George_will_send_the_fox_to_the_donkey,left,right,training,7/8/2019,9:39,left,1,5062.435000000001,1,Pre,PO,NonPred
kYyYeL2XWRmISezkKv8fgKLPi,7,7poup,Bob_the_builder_will_throw_the_dog_to_the_penguin,right,left,training,7/8/2019,9:39,right,1,8418.435000000001,1,Pre,PO,NonPred
kYyYeL2XWRmISezkKv8fgKLPi,8,9poup,Dora_the_explorer_will_bring_the_cow_to_the_hippo,right,left,training,7/8/2019,9:39,right,1,16958.435,1,Pre,PO,NonPred
kYyYeL2XWRmISezkKv8fgKLPi,9,12poup,Winnie_the_pooh_will_show_the_owl_to_the_duck,left,right,training,7/8/2019,9:39,left,1,13411.435000000001,1,Pre,PO,NonPred
kYyYeL2XWRmISezkKv8fgKLPi,10,6poup,Piglet_will_show_the_ant_to_the_fish,right,left,training,7/8/2019,9:39,right,1,6001.435000000001,1,Pre,PO,NonPred
kYyYeL2XWRmISezkKv8fgKLPi,11,5poup,The_girl_will_pass_the_bird_to_the_sheep,right,left,training,7/8/2019,9:39,right,1,6223.435000000001,1,Pre,PO,NonPred
kYyYeL2XWRmISezkKv8fgKLPi,12,8poup,Chase_will_give_the_deer_to_the_kitten,left,right,training,7/8/2019,9:39,left,1,8058.435000000001,1,Pre,PO,NonPred
