"subject_id" "trial_number" "trial_id" "target_sentence" "target_side" "other_side" "trial_type" "date_stamp" "time_stamp" "side_chosen" "accuracy" "rt" "play_counter" "order" "sentence_type" "animacy" "version"
"aNT3ADMhXssPhLdkeHvoE09Zk" 7 "3doup" "Rebecca_Rabbit_will_bring_the_chicken_the_frog" "right" "left" "training" "11/3/2019" "14:15" "right" 1 3792.184 1 "Pre" "DO" "NonPred" "New"
"aNT3ADMhXssPhLdkeHvoE09Zk" 8 "8doup" "Chase_will_give_the_kitten_the_deer" "right" "left" "training" "11/3/2019" "14:15" "right" 1 5858.184 1 "Pre" "DO" "NonPred" "New"
"aNT3ADMhXssPhLdkeHvoE09Zk" 9 "1doup" "The_boy_will_throw_the_bear_the_dinosaur" "right" "left" "training" "11/3/2019" "14:15" "right" 1 5357.184 1 "Pre" "DO" "NonPred" "New"
"aNT3ADMhXssPhLdkeHvoE09Zk" 10 "6doup" "Piglet_will_show_the_fish_the_ant" "left" "right" "training" "11/3/2019" "14:15" "left" 1 2390.184 1 "Pre" "DO" "NonPred" "New"
"aNT3ADMhXssPhLdkeHvoE09Zk" 11 "7doup" "Bob_the_builder_will_throw_the_penguin_the_dog" "left" "right" "training" "11/3/2019" "14:15" "left" 1 10212.184 1 "Pre" "DO" "NonPred" "New"
"aNT3ADMhXssPhLdkeHvoE09Zk" 12 "2doup" "Tigger_will_give_the_zebra_the_butterfly" "right" "left" "training" "11/3/2019" "14:15" "right" 1 2547.184 1 "Pre" "DO" "NonPred" "New"
"bBPMw1pXg2xQcbdNO95whISwF" 1 "3doup" "Rebecca_Rabbit_will_bring_the_chicken_the_frog" "right" "left" "training" "10/31/2019" "10:57" "right" 1 7939.1 1 "Post" "DO" "NonPred" "New"
"bBPMw1pXg2xQcbdNO95whISwF" 2 "5doup" "The_girl_will_pass_the_sheep_the_bird" "left" "right" "training" "10/31/2019" "10:57" "left" 1 7683.1 1 "Post" "DO" "NonPred" "New"
"bBPMw1pXg2xQcbdNO95whISwF" 3 "11doup" "Marshall_will_pass_the_bee_the_goat" "left" "right" "training" "10/31/2019" "10:57" "left" 1 5772.1 1 "Post" "DO" "NonPred" "New"
"bBPMw1pXg2xQcbdNO95whISwF" 4 "9doup" "Dora_the_explorer_will_bring_the_hippo_the_cow" "left" "right" "training" "10/31/2019" "10:57" "left" 1 6790.1 1 "Post" "DO" "NonPred" "New"
"bBPMw1pXg2xQcbdNO95whISwF" 5 "6doup" "Piglet_will_show_the_fish_the_ant" "right" "left" "training" "10/31/2019" "10:57" "right" 1 5248.1 1 "Post" "DO" "NonPred" "New"
"bBPMw1pXg2xQcbdNO95whISwF" 6 "10doup" "Boots_will_send_the_caterpillar_the_pig" "right" "left" "training" "10/31/2019" "10:57" "right" 1 5576.1 1 "Post" "DO" "NonPred" "New"
"bBPMw1pXg2xQcbdNO95whISwF" 7 "8doup" "Chase_will_give_the_kitten_the_deer" "left" "right" "training" "10/31/2019" "10:57" "left" 1 6659.1 1 "Post" "DO" "NonPred" "New"
"bBPMw1pXg2xQcbdNO95whISwF" 8 "12doup" "Winnie_the_pooh_will_show_the_duck_the_owl" "right" "left" "training" "10/31/2019" "10:57" "right" 1 6539.1 1 "Post" "DO" "NonPred" "New"
"bBPMw1pXg2xQcbdNO95whISwF" 9 "1doup" "The_boy_will_throw_the_bear_the_dinosaur" "right" "left" "training" "10/31/2019" "10:57" "right" 1 6283.1 1 "Post" "DO" "NonPred" "New"
"bBPMw1pXg2xQcbdNO95whISwF" 10 "4doup" "George_will_send_the_donkey_the_fox" "left" "right" "training" "10/31/2019" "10:57" "left" 1 4607.1 1 "Post" "DO" "NonPred" "New"
"bBPMw1pXg2xQcbdNO95whISwF" 11 "7doup" "Bob_the_builder_will_throw_the_penguin_the_dog" "left" "right" "training" "10/31/2019" "10:57" "left" 1 5919.1 1 "Post" "DO" "NonPred" "New"
"bBPMw1pXg2xQcbdNO95whISwF" 12 "2doup" "Tigger_will_give_the_zebra_the_butterfly" "right" "left" "training" "10/31/2019" "10:57" "right" 1 5958.1 1 "Post" "DO" "NonPred" "New"
"bUILeirU2njqL1gsW5Qfo3WWy" 1 "3doup" "Rebecca_Rabbit_will_bring_the_chicken_the_frog" "right" "left" "training" "2/3/2020" "14:53" "right" 1 7682.1 1 "Post" "DO" "NonPred" "New"
"bUILeirU2njqL1gsW5Qfo3WWy" 2 "10doup" "Boots_will_send_the_caterpillar_the_pig" "left" "right" "training" "2/3/2020" "14:53" "left" 1 5653.1 1 "Post" "DO" "NonPred" "New"
"bUILeirU2njqL1gsW5Qfo3WWy" 3 "8doup" "Chase_will_give_the_kitten_the_deer" "right" "left" "training" "2/3/2020" "14:53" "right" 1 21999.1 1 "Post" "DO" "NonPred" "New"
"bUILeirU2njqL1gsW5Qfo3WWy" 4 "12doup" "Winnie_the_pooh_will_show_the_duck_the_owl" "right" "left" "training" "2/3/2020" "14:53" "right" 1 7682.1 1 "Post" "DO" "NonPred" "New"
"bUILeirU2njqL1gsW5Qfo3WWy" 5 "6doup" "Piglet_will_show_the_fish_the_ant" "left" "right" "training" "2/3/2020" "14:53" "left" 1 7660.1 1 "Post" "DO" "NonPred" "New"
"bUILeirU2njqL1gsW5Qfo3WWy" 6 "7doup" "Bob_the_builder_will_throw_the_penguin_the_dog" "right" "left" "training" "2/3/2020" "14:53" "right" 1 6172.1 1 "Post" "DO" "NonPred" "New"
"bUILeirU2njqL1gsW5Qfo3WWy" 7 "2doup" "Tigger_will_give_the_zebra_the_butterfly" "right" "left" "training" "2/3/2020" "14:53" "right" 1 27797.1 1 "Post" "DO" "NonPred" "New"
"bUILeirU2njqL1gsW5Qfo3WWy" 8 "5doup" "The_girl_will_pass_the_sheep_the_bird" "left" "right" "training" "2/3/2020" "14:53" "left" 1 15911.1 1 "Post" "DO" "NonPred" "New"
"bUILeirU2njqL1gsW5Qfo3WWy" 9 "9doup" "Dora_the_explorer_will_bring_the_hippo_the_cow" "left" "right" "training" "2/3/2020" "14:53" "left" 1 14421.1 1 "Post" "DO" "NonPred" "New"
"bUILeirU2njqL1gsW5Qfo3WWy" 10 "1doup" "The_boy_will_throw_the_bear_the_dinosaur" "left" "right" "training" "2/3/2020" "14:53" "left" 1 8875.1 1 "Post" "DO" "NonPred" "New"
"bUILeirU2njqL1gsW5Qfo3WWy" 11 "4doup" "George_will_send_the_donkey_the_fox" "left" "right" "training" "2/3/2020" "14:53" "left" 1 4336.1 1 "Post" "DO" "NonPred" "New"
"bUILeirU2njqL1gsW5Qfo3WWy" 12 "11doup" "Marshall_will_pass_the_bee_the_goat" "right" "left" "training" "2/3/2020" "14:53" "right" 1 9043.1 1 "Post" "DO" "NonPred" "New"
"e4N1Xcgf0CL9jA0iXxBJuWe4Z" 1 "4doup" "George_will_send_the_donkey_the_fox" "right" "left" "training" "11/14/2019" "13:42" "right" 1 10713.435 1 "Pre" "DO" "NonPred" "New"
"e4N1Xcgf0CL9jA0iXxBJuWe4Z" 2 "6doup" "Piglet_will_show_the_fish_the_ant" "left" "right" "training" "11/14/2019" "13:42" "left" 1 7105.435 1 "Pre" "DO" "NonPred" "New"
"e4N1Xcgf0CL9jA0iXxBJuWe4Z" 3 "1doup" "The_boy_will_throw_the_bear_the_dinosaur" "right" "left" "training" "11/14/2019" "13:42" "right" 1 11739.435 1 "Pre" "DO" "NonPred" "New"
"e4N1Xcgf0CL9jA0iXxBJuWe4Z" 4 "10doup" "Boots_will_send_the_caterpillar_the_pig" "left" "right" "training" "11/14/2019" "13:42" "left" 1 6768.435 1 "Pre" "DO" "NonPred" "New"
"e4N1Xcgf0CL9jA0iXxBJuWe4Z" 5 "5doup" "The_girl_will_pass_the_sheep_the_bird" "right" "left" "training" "11/14/2019" "13:42" "right" 1 10945.435 1 "Pre" "DO" "NonPred" "New"
"e4N1Xcgf0CL9jA0iXxBJuWe4Z" 6 "9doup" "Dora_the_explorer_will_bring_the_hippo_the_cow" "left" "right" "training" "11/14/2019" "13:42" "left" 1 4944.435 1 "Pre" "DO" "NonPred" "New"
"e4N1Xcgf0CL9jA0iXxBJuWe4Z" 7 "12doup" "Winnie_the_pooh_will_show_the_duck_the_owl" "left" "right" "training" "11/14/2019" "13:42" "left" 1 5693.435 1 "Pre" "DO" "NonPred" "New"
"e4N1Xcgf0CL9jA0iXxBJuWe4Z" 8 "3doup" "Rebecca_Rabbit_will_bring_the_chicken_the_frog" "left" "right" "training" "11/14/2019" "13:42" "left" 1 2371.435 1 "Pre" "DO" "NonPred" "New"
"e4N1Xcgf0CL9jA0iXxBJuWe4Z" 9 "8doup" "Chase_will_give_the_kitten_the_deer" "right" "left" "training" "11/14/2019" "13:42" "right" 1 3652.435 1 "Pre" "DO" "NonPred" "New"
"e4N1Xcgf0CL9jA0iXxBJuWe4Z" 10 "11doup" "Marshall_will_pass_the_bee_the_goat" "right" "left" "training" "11/14/2019" "13:42" "right" 1 2891.435 1 "Pre" "DO" "NonPred" "New"
"e4N1Xcgf0CL9jA0iXxBJuWe4Z" 11 "7doup" "Bob_the_builder_will_throw_the_penguin_the_dog" "left" "right" "training" "11/14/2019" "13:42" "left" 1 3357.435 1 "Pre" "DO" "NonPred" "New"
"e4N1Xcgf0CL9jA0iXxBJuWe4Z" 12 "2doup" "Tigger_will_give_the_zebra_the_butterfly" "right" "left" "training" "11/14/2019" "13:42" "right" 1 3955.435 1 "Pre" "DO" "NonPred" "New"
"frCgVKcPpvCG6hEkjxQRLwzd6" 1 "12doup" "Winnie_the_pooh_will_show_the_duck_the_owl" "right" "left" "training" "11/21/2019" "12:35" "right" 1 8672.012 1 "Pre" "DO" "NonPred" "New"
"frCgVKcPpvCG6hEkjxQRLwzd6" 2 "9doup" "Dora_the_explorer_will_bring_the_hippo_the_cow" "left" "right" "training" "11/21/2019" "12:35" "left" 1 19826.012 1 "Pre" "DO" "NonPred" "New"
"frCgVKcPpvCG6hEkjxQRLwzd6" 3 "7doup" "Bob_the_builder_will_throw_the_penguin_the_dog" "right" "left" "training" "11/21/2019" "12:35" "right" 1 5495.012 1 "Pre" "DO" "NonPred" "New"
"frCgVKcPpvCG6hEkjxQRLwzd6" 4 "5doup" "The_girl_will_pass_the_sheep_the_bird" "right" "left" "training" "11/21/2019" "12:35" "right" 1 7556.012 1 "Pre" "DO" "NonPred" "New"
"frCgVKcPpvCG6hEkjxQRLwzd6" 5 "1doup" "The_boy_will_throw_the_bear_the_dinosaur" "right" "left" "training" "11/21/2019" "12:35" "right" 1 6536.012 1 "Pre" "DO" "NonPred" "New"
"frCgVKcPpvCG6hEkjxQRLwzd6" 6 "3doup" "Rebecca_Rabbit_will_bring_the_chicken_the_frog" "left" "right" "training" "11/21/2019" "12:35" "left" 1 9097.012 1 "Pre" "DO" "NonPred" "New"
"frCgVKcPpvCG6hEkjxQRLwzd6" 7 "10doup" "Boots_will_send_the_caterpillar_the_pig" "left" "right" "training" "11/21/2019" "12:35" "left" 1 10026.012 1 "Pre" "DO" "NonPred" "New"
"frCgVKcPpvCG6hEkjxQRLwzd6" 8 "4doup" "George_will_send_the_donkey_the_fox" "left" "right" "training" "11/21/2019" "12:35" "left" 1 6885.012 1 "Pre" "DO" "NonPred" "New"
"frCgVKcPpvCG6hEkjxQRLwzd6" 9 "6doup" "Piglet_will_show_the_fish_the_ant" "left" "right" "training" "11/21/2019" "12:35" "left" 1 7221.012 1 "Pre" "DO" "NonPred" "New"
"frCgVKcPpvCG6hEkjxQRLwzd6" 10 "2doup" "Tigger_will_give_the_zebra_the_butterfly" "right" "left" "training" "11/21/2019" "12:35" "right" 1 10256.012 1 "Pre" "DO" "NonPred" "New"
"frCgVKcPpvCG6hEkjxQRLwzd6" 11 "8doup" "Chase_will_give_the_kitten_the_deer" "right" "left" "training" "11/21/2019" "12:35" "right" 1 9378.012 1 "Pre" "DO" "NonPred" "New"
"frCgVKcPpvCG6hEkjxQRLwzd6" 12 "11doup" "Marshall_will_pass_the_bee_the_goat" "left" "right" "training" "11/21/2019" "12:35" "left" 1 6678.012 1 "Pre" "DO" "NonPred" "New"
"G1JHJHVD4Sp56128JgftMIHs5" 1 "10doup" "Boots_will_send_the_caterpillar_the_pig" "left" "right" "training" "11/3/2019" "12:02" "left" 1 16189.187 1 "Post" "DO" "NonPred" "New"
"G1JHJHVD4Sp56128JgftMIHs5" 2 "12doup" "Winnie_the_pooh_will_show_the_duck_the_owl" "left" "right" "training" "11/3/2019" "12:02" "left" 1 7704.187 1 "Post" "DO" "NonPred" "New"
"G1JHJHVD4Sp56128JgftMIHs5" 3 "2doup" "Tigger_will_give_the_zebra_the_butterfly" "left" "right" "training" "11/3/2019" "12:02" "left" 1 2790.187 1 "Post" "DO" "NonPred" "New"
"G1JHJHVD4Sp56128JgftMIHs5" 4 "6doup" "Piglet_will_show_the_fish_the_ant" "left" "right" "training" "11/3/2019" "12:02" "left" 1 1950.187 1 "Post" "DO" "NonPred" "New"
"G1JHJHVD4Sp56128JgftMIHs5" 5 "11doup" "Marshall_will_pass_the_bee_the_goat" "right" "left" "training" "11/3/2019" "12:02" "right" 1 14761.187 1 "Post" "DO" "NonPred" "New"
"G1JHJHVD4Sp56128JgftMIHs5" 6 "9doup" "Dora_the_explorer_will_bring_the_hippo_the_cow" "right" "left" "training" "11/3/2019" "12:02" "right" 1 3711.187 1 "Post" "DO" "NonPred" "New"
"G1JHJHVD4Sp56128JgftMIHs5" 7 "5doup" "The_girl_will_pass_the_sheep_the_bird" "right" "left" "training" "11/3/2019" "12:02" "right" 1 4080.187 1 "Post" "DO" "NonPred" "New"
"G1JHJHVD4Sp56128JgftMIHs5" 8 "4doup" "George_will_send_the_donkey_the_fox" "left" "right" "training" "11/3/2019" "12:02" "left" 1 8911.187 1 "Post" "DO" "NonPred" "New"
"G1JHJHVD4Sp56128JgftMIHs5" 9 "8doup" "Chase_will_give_the_kitten_the_deer" "right" "left" "training" "11/3/2019" "12:02" "right" 1 4343.187 1 "Post" "DO" "NonPred" "New"
"G1JHJHVD4Sp56128JgftMIHs5" 10 "1doup" "The_boy_will_throw_the_bear_the_dinosaur" "right" "left" "training" "11/3/2019" "12:02" "right" 1 5562.187 1 "Post" "DO" "NonPred" "New"
"G1JHJHVD4Sp56128JgftMIHs5" 11 "3doup" "Rebecca_Rabbit_will_bring_the_chicken_the_frog" "left" "right" "training" "11/3/2019" "12:02" "left" 1 1997.187 1 "Post" "DO" "NonPred" "New"
"G1JHJHVD4Sp56128JgftMIHs5" 12 "7doup" "Bob_the_builder_will_throw_the_penguin_the_dog" "right" "left" "training" "11/3/2019" "12:02" "right" 1 3113.187 1 "Post" "DO" "NonPred" "New"
"HW1ZejRAh2Dbrb4HzUL0Vqlth" 1 "12doup" "Winnie_the_pooh_will_show_the_duck_the_owl" "left" "right" "training" "1/24/2020" "14:46" "left" 1 5760.012 1 "Pre" "DO" "NonPred" "New"
"HW1ZejRAh2Dbrb4HzUL0Vqlth" 2 "10doup" "Boots_will_send_the_caterpillar_the_pig" "left" "right" "training" "1/24/2020" "14:46" "left" 1 2282.012 1 "Pre" "DO" "NonPred" "New"
"HW1ZejRAh2Dbrb4HzUL0Vqlth" 3 "3doup" "Rebecca_Rabbit_will_bring_the_chicken_the_frog" "left" "right" "training" "1/24/2020" "14:46" "left" 1 6326.012 1 "Pre" "DO" "NonPred" "New"
"HW1ZejRAh2Dbrb4HzUL0Vqlth" 4 "11doup" "Marshall_will_pass_the_bee_the_goat" "left" "right" "training" "1/24/2020" "14:46" "left" 1 5593.012 1 "Pre" "DO" "NonPred" "New"
"HW1ZejRAh2Dbrb4HzUL0Vqlth" 5 "6doup" "Piglet_will_show_the_fish_the_ant" "right" "left" "training" "1/24/2020" "14:46" "right" 1 7280.012 1 "Pre" "DO" "NonPred" "New"
"HW1ZejRAh2Dbrb4HzUL0Vqlth" 6 "9doup" "Dora_the_explorer_will_bring_the_hippo_the_cow" "left" "right" "training" "1/24/2020" "14:46" "left" 1 3864.012 1 "Pre" "DO" "NonPred" "New"
"HW1ZejRAh2Dbrb4HzUL0Vqlth" 7 "2doup" "Tigger_will_give_the_zebra_the_butterfly" "left" "right" "training" "1/24/2020" "14:46" "left" 1 2531.012 1 "Pre" "DO" "NonPred" "New"
"HW1ZejRAh2Dbrb4HzUL0Vqlth" 8 "1doup" "The_boy_will_throw_the_bear_the_dinosaur" "right" "left" "training" "1/24/2020" "14:46" "right" 1 1779.012 1 "Pre" "DO" "NonPred" "New"
"HW1ZejRAh2Dbrb4HzUL0Vqlth" 9 "8doup" "Chase_will_give_the_kitten_the_deer" "right" "left" "training" "1/24/2020" "14:46" "right" 1 16388.012 2 "Pre" "DO" "NonPred" "New"
"HW1ZejRAh2Dbrb4HzUL0Vqlth" 10 "5doup" "The_girl_will_pass_the_sheep_the_bird" "right" "left" "training" "1/24/2020" "14:46" "right" 1 3162.012 1 "Pre" "DO" "NonPred" "New"
"HW1ZejRAh2Dbrb4HzUL0Vqlth" 11 "7doup" "Bob_the_builder_will_throw_the_penguin_the_dog" "right" "left" "training" "1/24/2020" "14:46" "right" 1 2167.012 2 "Pre" "DO" "NonPred" "New"
"HW1ZejRAh2Dbrb4HzUL0Vqlth" 12 "4doup" "George_will_send_the_donkey_the_fox" "right" "left" "training" "1/24/2020" "14:46" "right" 1 2810.012 2 "Pre" "DO" "NonPred" "New"
"iYd8694mJbdt2PEmB5VuW9EY0" 1 "7doup" "Bob_the_builder_will_throw_the_penguin_the_dog" "left" "right" "training" "1/24/2020" "14:06" "left" 1 11590.442 1 "Pre" "DO" "NonPred" "New"
"iYd8694mJbdt2PEmB5VuW9EY0" 2 "3doup" "Rebecca_Rabbit_will_bring_the_chicken_the_frog" "left" "right" "training" "1/24/2020" "14:06" "left" 1 11482.442 1 "Pre" "DO" "NonPred" "New"
"iYd8694mJbdt2PEmB5VuW9EY0" 3 "11doup" "Marshall_will_pass_the_bee_the_goat" "right" "left" "training" "1/24/2020" "14:06" "right" 1 7422.442 1 "Pre" "DO" "NonPred" "New"
"iYd8694mJbdt2PEmB5VuW9EY0" 4 "6doup" "Piglet_will_show_the_fish_the_ant" "left" "right" "training" "1/24/2020" "14:06" "left" 1 9755.442 1 "Pre" "DO" "NonPred" "New"
"iYd8694mJbdt2PEmB5VuW9EY0" 5 "10doup" "Boots_will_send_the_caterpillar_the_pig" "right" "left" "training" "1/24/2020" "14:06" "right" 1 8273.442 1 "Pre" "DO" "NonPred" "New"
"iYd8694mJbdt2PEmB5VuW9EY0" 6 "5doup" "The_girl_will_pass_the_sheep_the_bird" "right" "left" "training" "1/24/2020" "14:06" "right" 1 14793.442 1 "Pre" "DO" "NonPred" "New"
"iYd8694mJbdt2PEmB5VuW9EY0" 7 "4doup" "George_will_send_the_donkey_the_fox" "left" "right" "training" "1/24/2020" "14:06" "left" 1 6089.442 1 "Pre" "DO" "NonPred" "New"
"iYd8694mJbdt2PEmB5VuW9EY0" 8 "8doup" "Chase_will_give_the_kitten_the_deer" "right" "left" "training" "1/24/2020" "14:06" "right" 1 5494.442 1 "Pre" "DO" "NonPred" "New"
"iYd8694mJbdt2PEmB5VuW9EY0" 9 "12doup" "Winnie_the_pooh_will_show_the_duck_the_owl" "left" "right" "training" "1/24/2020" "14:06" "left" 1 7117.442 1 "Pre" "DO" "NonPred" "New"
"iYd8694mJbdt2PEmB5VuW9EY0" 10 "9doup" "Dora_the_explorer_will_bring_the_hippo_the_cow" "right" "left" "training" "1/24/2020" "14:06" "right" 1 6420.442 1 "Pre" "DO" "NonPred" "New"
"iYd8694mJbdt2PEmB5VuW9EY0" 11 "2doup" "Tigger_will_give_the_zebra_the_butterfly" "left" "right" "training" "1/24/2020" "14:06" "left" 1 5774.442 1 "Pre" "DO" "NonPred" "New"
"iYd8694mJbdt2PEmB5VuW9EY0" 12 "1doup" "The_boy_will_throw_the_bear_the_dinosaur" "right" "left" "training" "1/24/2020" "14:06" "right" 1 10487.442 1 "Pre" "DO" "NonPred" "New"
"LiHE860tnPFQN3TkrsjdCyR5a" 1 "10doup" "Boots_will_send_the_caterpillar_the_pig" "left" "right" "training" "11/6/2019" "09:59" "left" 1 7400.187 1 "Post" "DO" "NonPred" "New"
"LiHE860tnPFQN3TkrsjdCyR5a" 2 "1doup" "The_boy_will_throw_the_bear_the_dinosaur" "right" "left" "training" "11/6/2019" "09:59" "right" 1 7718.187 1 "Post" "DO" "NonPred" "New"
"LiHE860tnPFQN3TkrsjdCyR5a" 3 "12doup" "Winnie_the_pooh_will_show_the_duck_the_owl" "left" "right" "training" "11/6/2019" "09:59" "left" 1 10836.187 1 "Post" "DO" "NonPred" "New"
"LiHE860tnPFQN3TkrsjdCyR5a" 4 "9doup" "Dora_the_explorer_will_bring_the_hippo_the_cow" "right" "left" "training" "11/6/2019" "09:59" "right" 1 11079.187 1 "Post" "DO" "NonPred" "New"
